Index,Elevation,Aspect,Slope,Horiz_dist_hydro,Vertical_dist_hydro,Horiz_dist_roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horiz_dist_firepoints,Cover_Type,Wilderness_Area,Soil_Type
54192,3077,98,21,339,89,4248,249,207,77,2521,2,1,29
54193,3238,78,16,484,124,5007,239,210,97,2667,1,1,29
54194,3099,210,18,242,29,1756,203,254,181,671,1,1,22
54195,2726,55,9,404,28,2039,226,221,128,6030,2,1,12
54196,2983,83,13,201,29,2170,238,216,106,781,1,1,29
54197,3223,85,13,295,85,1657,238,218,109,2704,1,1,29
54198,3339,157,12,150,13,1260,233,242,137,1465,1,3,31
54199,3214,3,14,0,0,1350,200,213,149,553,1,3,21
54200,2834,72,12,150,4,1921,233,217,114,2605,2,3,26
54201,2821,198,5,30,3,4487,218,244,161,4839,2,1,30
54202,2891,112,25,134,30,1772,253,203,62,1764,2,3,13
54203,2711,40,7,324,23,618,221,224,138,805,2,3,34
54204,2636,307,21,30,13,2451,158,223,203,1201,2,3,20
54205,2963,220,21,339,122,1008,191,254,193,335,2,3,33
54206,2954,65,24,201,66,2556,234,183,67,1879,1,3,33
54207,2882,309,13,658,127,1188,185,231,186,1201,2,3,32
54208,2973,42,6,509,20,926,221,227,142,2064,2,1,29
54209,2985,90,3,510,118,5725,224,234,146,4264,2,1,29
54210,2890,349,14,330,95,1734,193,216,160,1806,6,3,34
54211,3171,36,13,774,44,2343,219,211,126,3143,1,3,31
54212,2640,322,3,446,112,865,212,236,162,953,3,3,2
54213,3030,276,6,201,-4,1937,203,241,178,1717,2,3,31
54214,3139,0,15,201,31,3118,197,211,150,2382,1,3,31
54215,3037,34,31,95,39,5132,199,157,76,2179,1,1,29
54216,3186,48,28,570,190,700,218,168,67,1950,7,1,30
54217,2633,91,12,218,56,1296,238,222,113,1465,2,3,11
54218,3015,27,13,531,38,1167,214,212,132,2306,2,1,29
54219,3417,225,10,767,149,3526,206,250,180,242,1,3,38
54220,2947,33,7,30,0,1570,219,226,143,2093,2,3,32
54221,2726,117,4,0,0,1884,227,236,143,1080,2,1,20
54222,2917,10,22,150,12,402,191,190,131,417,2,3,31
54223,2991,53,12,283,52,6198,227,214,119,3757,2,1,24
54224,3060,196,7,0,0,3092,219,246,162,5711,1,1,20
54225,3007,165,11,216,41,2340,230,244,143,1126,2,3,32
54226,2464,315,13,67,28,376,184,229,184,1900,3,4,6
54227,2985,64,17,319,17,3177,233,203,96,6452,1,1,29
54228,3199,236,7,510,8,5988,208,246,176,2982,2,1,29
54229,3031,99,13,446,93,2060,241,221,108,1691,2,3,31
54230,2566,263,31,150,73,966,130,237,237,1448,2,3,28
54231,2681,27,10,67,1,1567,216,219,139,1158,2,1,29
54232,3159,48,20,660,99,1632,223,192,95,2195,1,3,33
54233,3303,9,16,495,28,2431,201,207,141,960,1,3,22
54234,2927,84,7,0,0,811,230,228,131,1328,1,3,20
54235,2496,332,31,190,77,594,135,185,181,1048,2,3,33
54236,3231,30,19,150,32,2173,211,196,115,959,1,1,22
54237,2988,228,19,408,150,1082,189,254,197,384,2,3,33
54238,3125,35,10,90,0,5220,219,218,134,2257,1,1,23
54239,3183,117,24,210,-6,4139,253,210,71,2174,1,1,23
54240,3168,106,6,351,16,5237,231,232,135,2619,2,1,29
54241,2400,254,27,457,75,277,147,245,228,797,3,4,10
54242,2027,189,24,0,0,443,213,249,156,624,3,4,3
54243,2731,120,9,95,13,2333,236,233,128,6994,1,1,12
54244,3123,173,21,1026,156,3226,228,245,138,2012,2,3,33
54245,3152,187,8,67,1,360,221,246,159,1440,1,1,23
54246,3278,332,8,808,3,2126,201,230,168,730,1,3,32
54247,3139,76,19,760,-35,4184,240,202,85,4041,1,1,29
54248,2679,319,23,301,102,924,155,212,194,1834,2,3,10
54249,2801,100,5,424,88,3087,229,233,138,6374,1,1,12
54250,3139,118,19,256,37,127,249,219,91,4377,2,2,22
54251,3004,42,6,30,1,3870,221,226,140,1298,2,1,19
54252,2721,355,11,30,0,2304,201,220,156,4134,2,1,23
54253,3114,95,15,301,69,4860,243,216,98,916,2,1,29
54254,3006,189,7,510,-14,1500,221,246,160,1530,2,3,32
54255,3158,312,7,395,11,2634,200,235,174,313,1,3,23
54256,3277,161,27,295,77,1939,235,234,111,268,7,3,39
54257,3254,338,15,108,15,573,187,218,170,1116,1,2,32
54258,2564,24,10,283,59,495,215,218,140,1121,2,3,11
54259,3246,51,10,201,31,4647,225,219,127,324,1,1,22
54260,2909,119,12,216,39,4280,241,229,117,5797,2,1,12
54261,2595,79,14,192,53,1445,238,213,103,513,2,3,11
54262,3221,126,15,210,-19,1172,244,229,111,2681,1,1,22
54263,3103,297,2,514,18,1170,213,238,163,1224,1,2,23
54264,3109,171,18,108,10,2678,229,245,140,3384,1,1,22
54265,2893,48,13,466,63,1684,224,211,119,2942,2,3,26
54266,3126,358,22,180,32,2497,180,194,147,731,1,3,23
54267,3185,307,18,379,100,323,166,226,199,1129,1,2,22
54268,2082,335,41,210,60,216,101,154,173,175,3,4,10
54269,2968,63,7,426,-3,4468,227,225,132,3341,2,1,29
54270,2965,145,12,335,73,1650,237,238,130,1825,2,3,31
54271,3072,271,12,175,18,630,187,244,196,969,2,3,32
54272,3096,149,12,124,-10,999,236,239,132,1865,1,1,23
54273,2678,95,10,67,1,1500,237,225,118,1332,1,1,12
54274,2343,356,28,30,17,1333,165,178,143,793,6,4,10
54275,2965,152,10,60,-2,4149,233,240,138,5332,2,1,29
54276,2581,27,7,30,2,400,217,224,143,5716,2,1,29
54277,2752,135,15,30,-5,1237,242,232,115,2040,1,3,13
54278,3434,263,4,1110,184,1343,210,241,170,1774,1,3,40
54279,3148,173,26,234,66,3328,226,242,132,1031,2,3,33
54280,3076,79,22,192,63,4742,242,194,71,342,2,1,30
54281,3063,355,13,42,-5,3200,198,217,156,5300,1,1,29
54282,2349,90,12,150,20,418,239,220,110,726,3,4,2
54283,2932,273,13,277,3,5125,185,243,197,2160,2,1,29
54284,3423,198,10,451,28,2720,217,249,165,1809,1,3,32
54285,2438,322,23,418,80,904,157,211,191,1126,6,4,10
54286,2389,304,24,134,30,1190,148,220,209,693,6,4,10
54287,2479,63,31,42,5,1689,230,161,41,424,3,3,10
54288,3019,120,9,324,60,4114,236,233,128,2455,2,1,29
54289,3154,310,26,361,133,2728,139,212,208,2656,1,3,33
54290,2581,250,28,216,118,1507,149,246,227,1315,3,3,3
54291,2221,107,19,30,9,1438,249,213,85,499,6,4,2
54292,3398,333,16,911,29,2371,182,218,175,1240,1,3,32
54293,2874,339,18,268,21,916,178,211,170,2012,2,3,24
54294,2926,322,14,268,56,1793,183,225,182,2767,2,3,32
54295,3228,108,4,351,32,1328,226,235,144,1848,1,1,29
54296,2780,342,9,124,9,3221,202,227,164,3000,1,1,12
54297,3431,341,16,816,62,2460,185,215,168,1333,1,3,32
54298,2755,101,4,192,79,2580,226,234,144,6757,1,1,12
54299,3022,112,5,437,38,4118,229,234,139,1654,2,1,29
54300,2844,14,4,371,48,2101,216,231,153,1950,2,1,29
54301,3065,35,12,90,25,4714,219,214,129,458,2,1,30
54302,3032,63,5,467,47,3066,225,229,139,589,2,3,32
54303,3208,83,28,309,95,1050,246,178,42,1956,2,1,29
54304,2699,5,6,127,32,1973,213,229,154,2514,3,3,2
54305,3256,27,13,95,22,1728,214,212,131,2333,1,1,39
54306,2998,103,12,95,21,4524,240,224,112,85,2,1,29
54307,2721,119,16,376,51,1319,246,224,101,1652,2,1,23
54308,3015,223,8,424,48,5042,210,248,174,1616,2,1,30
54309,2714,133,22,67,6,2742,249,223,90,2164,5,1,29
54310,3055,349,8,295,28,1170,205,226,160,242,1,3,24
54311,2976,214,19,60,24,1969,199,254,185,421,2,3,13
54312,3021,82,7,573,174,5653,230,228,132,5088,1,1,12
54313,3051,62,26,272,38,4694,231,176,62,2971,1,1,29
54314,3220,144,18,234,48,1777,243,233,112,1498,1,2,23
54315,2926,278,14,342,30,5488,182,242,199,5525,2,1,23
54316,3126,49,16,660,-48,4123,225,203,108,4204,1,1,23
54317,3073,233,7,569,206,6192,208,247,176,3795,2,1,29
54318,2706,32,13,30,1,256,216,211,128,2571,2,1,24
54319,2794,105,36,134,60,2184,252,170,12,390,2,3,13
54320,2902,118,12,192,21,1150,241,229,116,2343,2,3,31
54321,3091,93,9,30,-8,2571,235,226,121,1290,1,3,22
54322,2893,336,6,379,18,3649,207,232,164,3301,2,1,12
54323,3039,21,16,127,29,4400,208,205,130,2244,1,1,30
54324,2851,336,5,108,17,509,209,233,162,457,2,3,31
54325,3065,253,8,552,89,6069,202,246,182,1645,1,1,29
54326,2778,293,34,182,69,2353,106,209,233,641,2,3,13
54327,3242,183,9,127,1,3154,223,246,157,1415,1,3,23
54328,3120,118,18,270,29,3606,248,221,95,914,2,3,33
54329,2611,77,3,42,0,571,224,233,145,1383,2,1,20
54330,3171,127,24,192,54,541,251,217,80,1773,2,3,32
54331,3209,13,22,150,20,1633,193,189,127,514,7,3,39
54332,3328,150,15,794,171,1159,238,238,126,1358,2,3,40
54333,2748,297,26,120,74,1312,137,221,219,618,2,3,33
54334,3229,131,5,242,26,4765,228,237,143,616,2,1,29
54335,2165,331,36,134,43,1110,115,172,183,1150,3,4,10
54336,2934,36,18,124,30,2294,215,196,110,1744,1,3,33
54337,2937,109,24,0,0,395,252,205,67,1624,1,1,30
54338,2971,47,11,240,32,1771,224,216,125,2573,2,3,23
54339,3233,53,12,42,9,2761,227,214,119,2474,1,1,29
54340,3215,61,6,534,36,5825,225,227,136,2665,2,1,29
54341,3121,188,5,30,0,2416,220,244,159,2136,1,3,32
54342,2814,226,19,150,57,1664,189,254,196,1301,2,3,33
54343,2740,100,15,90,-24,1766,244,218,99,1561,2,3,10
54344,2615,345,5,85,-1,825,211,232,160,1739,2,1,29
54345,3182,27,7,150,8,5093,218,225,144,2377,1,1,29
54346,2976,168,14,458,60,5040,230,245,143,2820,2,1,30
54347,2708,113,26,42,13,1199,253,204,62,725,2,3,13
54348,2650,138,21,234,12,1440,246,228,100,726,2,1,30
54349,3159,84,7,474,25,4396,230,228,131,2049,2,1,29
54350,3180,23,25,150,44,2563,196,176,106,1485,1,3,24
54351,2972,180,12,42,-1,1423,224,247,154,618,2,3,31
54352,3250,66,19,127,9,3072,235,198,87,2452,1,1,29
54353,2967,359,14,170,23,3288,199,214,152,2155,1,3,24
54354,3187,99,27,240,150,3717,252,192,50,2616,1,3,33
54355,2731,112,31,30,12,2162,254,191,39,361,2,3,13
54356,3016,14,25,180,46,1785,189,181,120,3684,1,1,29
54357,3105,319,18,85,25,4537,171,220,189,1233,1,1,22
54358,2961,52,13,437,109,2599,226,211,115,2433,2,1,29
54359,3244,40,11,270,33,5218,221,215,127,258,1,1,22
54360,3024,4,14,242,16,2584,201,212,148,1189,1,1,29
54361,2739,91,12,180,33,2525,238,221,111,2151,2,1,12
54362,2535,5,10,67,2,513,208,221,150,2014,2,1,30
54363,3390,303,11,330,14,2928,190,235,185,2036,1,1,39
54364,2782,245,4,60,10,1824,212,243,169,2789,2,1,29
54365,3271,77,14,120,38,4489,237,212,103,1172,1,1,29
54366,3083,11,5,42,2,4839,215,230,152,1487,1,1,22
54367,3039,119,11,67,4,2106,239,230,120,1413,1,1,23
54368,3305,107,34,382,135,3905,254,178,23,2510,1,1,39
54369,3138,25,11,457,40,1798,215,216,137,3494,1,3,31
54370,3237,289,26,319,61,4151,138,226,224,2254,1,3,39
54371,3077,34,9,42,6,3391,219,221,138,1342,1,3,23
54372,3208,40,4,30,2,5112,220,231,147,510,1,1,38
54373,3345,157,17,815,188,1226,236,240,128,1338,2,3,40
54374,2939,346,6,258,30,4520,209,231,160,6150,2,1,12
54375,3103,69,4,0,0,3813,224,231,143,3125,1,3,22
54376,3083,38,25,391,179,2247,211,176,88,1951,1,3,33
54377,3020,218,8,30,3,1549,212,248,172,277,1,3,23
54378,3284,84,6,0,0,1020,229,229,133,1332,7,2,24
54379,3129,92,21,841,128,2171,247,203,74,2873,1,3,33
54380,2663,300,29,162,83,1350,127,214,220,931,6,3,33
54381,3143,143,5,180,7,4345,227,239,145,1779,1,1,22
54382,2625,0,10,201,40,1626,205,221,153,4368,2,1,29
54383,3126,101,1,0,0,430,221,237,152,2646,1,2,19
54384,2545,226,22,362,76,810,184,254,200,1434,3,3,4
54385,3068,131,10,85,15,1765,237,235,128,1959,1,3,23
54386,3256,191,14,95,7,4760,219,250,162,2796,1,3,33
54387,2868,255,19,120,22,5202,173,248,211,547,2,1,29
54388,2968,70,6,192,9,3585,226,229,137,1050,2,1,29
54389,3082,52,17,124,20,1302,226,201,102,560,1,1,22
54390,2885,5,12,400,20,2051,205,217,149,1624,2,3,31
54391,3073,56,9,664,74,2656,226,221,129,2100,1,3,32
54392,2142,23,22,371,84,391,201,187,114,787,3,4,10
54393,3212,159,9,591,-1,577,230,242,143,2384,2,3,23
54394,3248,57,10,108,5,3492,227,220,126,3628,7,1,38
54395,3267,358,8,573,109,5275,208,225,155,1793,1,1,29
54396,3098,304,14,182,65,579,182,233,191,1233,1,2,22
54397,3006,345,17,577,111,1092,184,211,164,1919,2,3,33
54398,2608,174,10,0,0,2112,226,245,152,1231,1,3,17
54399,2786,180,7,0,0,2571,223,244,156,2190,2,1,12
54400,2991,62,15,108,23,3289,231,208,106,6169,2,1,29
54401,3280,143,17,659,164,2648,243,233,113,2614,1,3,33
54402,3060,123,20,67,13,6811,249,221,90,3048,2,1,30
54403,3003,28,16,95,25,1055,212,204,124,2376,1,3,24
54404,3010,263,16,170,-12,3084,177,246,206,1872,2,3,13
54405,3083,270,11,573,16,2638,190,244,193,1158,1,3,32
54406,2634,53,9,390,71,878,226,221,129,1648,2,1,30
54407,3493,16,14,660,145,4313,207,209,137,3453,7,3,39
54408,3029,293,14,180,46,2580,180,236,196,939,1,1,29
54409,3319,298,6,272,51,3339,204,238,173,1645,1,1,38
54410,2859,48,14,0,0,4120,224,210,117,3180,2,1,23
54411,2726,1,13,60,8,2919,201,215,151,972,2,3,24
54412,2772,183,10,30,1,2538,223,247,156,1969,2,1,12
54413,3024,123,16,60,-2,2644,246,226,103,484,2,1,30
54414,3026,97,8,134,-3,1777,233,229,129,1800,1,1,30
54415,2451,193,25,30,2,324,209,250,162,1057,6,3,17
54416,3143,347,9,450,47,1788,202,225,161,2658,1,3,32
54417,3186,341,18,127,35,2382,179,210,168,2794,1,3,24
54418,3153,234,14,85,-79,2911,195,252,193,1260,2,3,23
54419,3231,344,7,95,1,4595,206,229,162,741,1,1,38
54420,2959,165,13,212,43,5101,231,244,142,4410,2,1,30
54421,2626,71,11,446,88,1084,233,218,115,3719,2,1,29
54422,3009,46,13,90,-2,2307,224,210,118,4193,1,1,23
54423,2883,124,24,60,16,3458,252,215,77,5005,2,1,30
54424,2503,157,4,67,4,674,224,240,151,5600,5,1,18
54425,2902,141,10,192,30,3354,235,238,133,2926,2,1,29
54426,2949,74,14,42,7,3871,236,213,106,5130,2,1,29
54427,2806,168,19,591,172,2724,231,244,135,1953,3,3,10
54428,3099,52,5,390,98,1965,223,228,141,2805,1,3,32
54429,2566,155,12,558,106,600,234,241,136,757,3,3,2
54430,2985,90,1,270,33,4385,221,236,151,5448,2,1,12
54431,3085,312,7,212,3,192,202,235,173,1898,1,2,23
54432,2985,335,30,42,29,4308,140,185,176,2203,1,1,29
54433,2690,321,3,120,1,1913,211,236,164,5484,2,1,29
54434,3175,99,10,382,108,4795,236,227,121,1661,1,1,29
54435,2579,358,16,134,39,247,194,209,151,1680,2,1,29
54436,3216,157,10,256,14,3023,232,242,140,1045,2,3,32
54437,3208,75,10,402,93,5108,233,221,120,2576,2,1,22
54438,3080,275,8,42,3,6025,198,242,184,2466,1,1,20
54439,2795,316,14,85,19,2068,183,228,184,3144,1,1,30
54440,3027,60,17,270,-32,3531,231,202,99,5590,1,1,20
54441,2773,96,7,268,49,1739,232,230,131,430,1,3,31
54442,2860,319,21,351,151,1224,160,215,192,2433,2,3,33
54443,2762,11,8,30,0,3234,212,224,150,3114,1,1,23
54444,3050,315,8,0,0,85,198,233,175,454,1,2,22
54445,2891,216,7,60,5,1931,213,247,170,1533,5,3,23
54446,3194,225,7,190,17,2881,211,247,173,1342,1,3,23
54447,2087,96,34,182,59,256,251,171,20,579,3,4,1
54448,3002,357,19,285,-29,990,186,201,150,2082,1,3,32
54449,2703,308,11,127,27,1233,189,233,184,1899,2,1,30
54450,3064,308,11,658,89,5690,189,233,184,3717,1,1,29
54451,3204,78,7,216,1,2631,229,228,132,962,1,1,23
54452,2962,191,5,721,-58,1262,220,244,160,1666,2,3,23
54453,3289,92,25,361,85,1489,249,193,58,1307,1,2,33
54454,2943,256,21,524,157,2242,167,248,216,1822,2,3,33
54455,3235,41,5,534,87,5833,220,229,145,2448,2,1,29
54456,2939,292,29,201,48,5444,128,220,226,841,2,1,29
54457,3459,152,22,218,52,4051,241,234,109,3893,7,3,33
54458,2903,357,12,150,30,3247,201,218,155,2661,2,1,29
54459,2869,22,10,0,0,1410,214,218,140,2614,2,3,11
54460,2541,93,21,277,72,977,247,204,75,641,3,4,1
54461,2671,264,16,30,8,1530,179,246,205,875,2,3,33
54462,3070,293,22,108,3,1997,155,230,213,3348,1,1,29
54463,3060,336,14,95,16,1680,188,220,171,3304,2,3,31
54464,2551,21,29,134,51,1830,187,165,101,907,6,3,10
54465,2724,348,10,170,54,1213,201,224,161,1936,2,1,29
54466,3200,74,3,849,119,1320,224,233,144,2377,1,3,32
54467,3207,41,11,443,72,488,222,216,129,2649,2,2,23
54468,2975,348,8,192,10,5109,205,227,160,5813,2,1,19
54469,3030,99,21,67,14,4646,249,205,73,2021,2,1,30
54470,2949,145,8,0,0,5389,231,239,140,2460,1,1,16
54471,3075,22,8,124,11,2676,215,224,145,1773,1,3,32
54472,2849,299,39,698,478,787,86,193,231,2343,2,3,33
54473,2876,130,16,190,66,192,244,229,109,1159,1,1,29
54474,3012,108,5,30,-3,757,229,234,138,1423,2,3,23
54475,2792,256,12,297,72,404,191,248,195,2076,2,3,10
54476,3263,208,6,371,29,360,216,245,165,811,1,3,32
54477,3264,300,14,474,38,5383,180,234,194,1710,1,1,29
54478,3046,13,20,150,10,2467,197,195,130,4207,1,1,29
54479,3383,32,6,153,15,4165,219,226,144,4157,7,1,39
54480,3084,181,26,216,64,2960,218,246,145,1387,2,3,33
54481,2952,319,28,384,-22,940,136,201,199,779,2,3,32
54482,2972,7,16,95,10,2205,198,206,143,2663,2,3,32
54483,3190,327,14,511,103,3111,184,223,178,1731,1,3,31
54484,3258,263,18,384,47,3154,172,246,211,1140,2,3,32
54485,2838,358,22,95,25,1019,181,194,146,1924,2,3,24
54486,2776,75,12,42,2,3078,234,217,113,5556,2,1,12
54487,3070,159,25,451,89,1809,237,236,114,1505,1,1,29
54488,2966,175,6,212,24,1797,223,243,154,2173,2,3,32
54489,2915,232,10,390,51,1879,203,250,183,994,2,3,31
54490,3014,73,16,60,10,4036,237,209,99,3958,1,1,29
54491,3373,149,8,633,44,1092,231,240,140,4179,1,2,32
54492,3346,288,9,457,78,3088,195,239,184,1902,1,1,39
54493,3053,41,24,297,85,5029,215,181,89,2505,1,1,29
54494,3270,248,8,759,200,6220,204,246,180,1969,2,1,29
54495,2779,106,10,212,30,3074,238,228,120,2436,2,1,12
54496,2862,355,17,67,13,2519,191,208,154,1055,2,3,33
54497,2784,86,28,124,5,3120,247,180,43,713,2,3,10
54498,2921,12,14,127,-4,1333,205,211,141,1489,2,1,30
54499,2880,251,9,551,234,1121,200,247,185,1921,2,3,23
54500,3143,77,15,95,4,2195,238,211,100,2634,1,1,29
54501,2916,238,9,108,10,5067,204,248,181,1616,2,1,29
54502,3032,0,12,127,16,4456,203,218,152,351,2,1,30
54503,3004,103,12,175,53,960,240,224,112,418,2,3,32
54504,2876,190,27,120,31,492,208,248,157,1146,5,3,13
54505,3055,44,16,840,-19,1487,222,202,110,2732,2,3,33
54506,3128,67,9,485,102,1681,229,222,125,3482,1,3,24
54507,3020,342,2,391,36,4156,216,236,158,1567,2,1,29
54508,3038,132,25,532,261,931,250,218,80,997,2,1,30
54509,2966,117,29,162,72,949,254,201,53,1357,2,3,33
54510,3260,306,4,618,78,660,208,237,168,582,1,3,32
54511,2691,88,24,485,21,1224,247,192,60,1507,2,1,23
54512,3378,103,16,270,96,2118,245,217,96,2694,1,1,40
54513,3354,46,13,234,-27,4209,224,211,119,1173,1,1,38
54514,3076,38,8,655,77,2666,220,223,138,2076,1,3,32
54515,3024,165,11,324,20,5426,230,244,144,4195,1,1,20
54516,2472,99,7,0,0,424,233,230,130,1292,6,4,6
54517,2853,310,20,175,17,2563,160,221,199,1438,2,3,24
54518,3040,164,12,85,14,1565,231,243,142,618,2,3,31
54519,2900,309,21,108,33,4989,158,221,201,4501,2,1,24
54520,3142,59,13,170,33,5038,229,213,115,1371,1,1,29
54521,3391,263,8,1006,134,1130,201,244,182,2051,1,3,32
54522,3033,14,12,60,11,1943,209,216,143,1510,1,1,29
54523,2731,326,27,85,39,2804,145,199,188,2026,2,1,29
54524,3214,29,17,618,216,4556,212,201,120,2376,1,1,29
54525,2885,205,11,351,32,3149,213,250,171,2512,2,1,29
54526,2274,231,31,466,-38,531,157,250,215,816,3,4,1
54527,3101,18,21,201,23,2457,198,190,122,765,1,3,23
54528,3093,27,10,30,3,3461,216,219,139,2945,1,1,24
54529,3246,122,3,85,4,6223,225,237,147,351,1,1,22
54530,2413,352,14,360,107,1103,195,216,158,1236,6,4,10
54531,2993,248,5,361,57,319,209,244,173,1451,2,3,32
54532,2922,342,14,42,9,4519,190,218,166,5492,2,1,20
54533,2214,303,25,351,169,430,142,218,212,247,3,4,10
54534,3022,140,19,551,83,503,245,231,107,1917,2,3,33
54535,3287,99,29,124,50,2440,252,186,40,3037,2,1,29
54536,3018,19,12,591,22,3907,211,214,138,4610,2,1,29
54537,3375,135,2,256,12,624,222,238,151,886,2,2,40
54538,2936,17,11,0,0,787,211,218,142,2167,1,3,24
54539,2394,346,16,192,86,900,186,212,163,960,6,4,10
54540,2755,53,7,361,39,1651,224,225,135,2076,2,1,12
54541,2815,113,17,170,44,940,247,221,96,350,2,3,31
54542,3132,333,8,510,-53,979,201,229,168,979,1,2,23
54543,3140,193,21,108,23,2765,212,252,164,1153,1,3,33
54544,2917,47,10,210,56,3004,224,218,128,2100,2,1,29
54545,3073,345,7,150,15,5005,206,229,161,2721,1,1,22
54546,2056,311,25,134,53,190,145,213,205,708,3,4,10
54547,3173,62,15,684,168,2308,231,208,106,2758,1,3,24
54548,3027,215,17,150,-9,2106,202,254,184,335,2,3,32
54549,2974,158,13,446,62,4891,233,242,137,2828,2,1,30
54550,3042,326,2,268,12,1239,215,237,160,2738,2,1,29
54551,2645,318,14,150,35,871,183,227,184,1706,2,1,29
54552,2734,15,14,60,23,1181,207,211,139,2021,1,3,33
54553,3247,349,15,342,50,3818,191,213,160,3878,1,1,38
54554,2795,46,16,446,-12,1752,223,203,109,2457,2,1,12
54555,3230,79,12,323,92,1682,236,217,110,2688,1,1,29
54556,2924,43,16,175,40,3601,221,202,111,2883,2,1,29
54557,2889,261,17,60,8,2053,177,247,207,1092,2,3,19
54558,3324,40,17,510,33,1790,219,200,111,3013,2,2,23
54559,2860,233,26,182,44,1170,167,252,212,67,2,3,13
54560,2696,68,24,85,10,124,236,184,67,2008,5,1,30
54561,3209,189,8,516,89,6034,221,246,160,3211,2,1,29
54562,2847,40,8,379,99,2630,221,222,135,819,1,3,31
54563,2989,18,22,391,146,1963,198,189,121,2836,2,3,33
54564,3001,86,4,30,3,2803,225,233,144,1994,1,3,23
54565,3333,93,12,607,4,807,239,221,110,4460,1,2,38
54566,2915,284,12,182,8,2069,187,240,192,1207,2,3,31
54567,2857,151,15,95,20,4779,238,239,126,4535,2,1,30
54568,2617,112,11,391,89,671,239,228,119,1533,3,3,2
54569,3058,54,13,95,18,4670,227,212,116,408,2,1,30
54570,3011,72,2,576,123,2568,222,234,149,1771,2,3,32
54571,3408,69,18,514,-15,2156,236,202,91,2722,1,2,39
54572,2703,41,4,85,-1,1740,220,230,146,932,2,1,12
54573,3068,195,12,658,9,247,218,250,164,1148,2,3,32
54574,3007,29,17,402,120,2040,212,202,121,2860,2,3,32
54575,2576,13,14,90,3,1350,206,211,141,2605,2,3,11
54576,2532,6,5,60,-9,1476,214,230,154,1475,6,3,10
54577,2986,58,8,256,41,3892,226,224,132,1926,2,1,29
54578,2751,26,33,67,49,2016,186,152,84,830,2,3,33
54579,3378,240,8,782,172,1128,206,247,179,2163,1,3,32
54580,2904,190,13,301,23,2520,219,250,161,2282,2,3,26
54581,2993,281,15,210,60,3252,177,240,203,1316,1,3,39
54582,3123,67,4,295,15,2058,223,232,144,2704,2,3,32
54583,2440,343,25,162,84,598,160,192,165,767,6,3,10
54584,3038,81,6,42,-3,2609,228,230,136,3987,1,1,22
54585,2527,118,13,85,6,300,241,228,115,1422,2,1,12
54586,2576,59,15,437,72,495,230,208,107,899,2,1,12
54587,2825,333,10,323,54,1727,198,228,169,1332,2,3,11
54588,3003,329,1,313,18,1950,215,237,159,1155,2,3,32
54589,3434,184,15,570,234,2383,223,249,155,811,7,3,40
54590,3098,311,23,524,274,1350,151,217,202,1044,1,3,33
54591,3381,18,32,153,64,4006,178,155,97,853,1,1,40
54592,3254,213,16,742,-15,3934,203,254,182,1189,2,3,33
54593,2926,310,7,361,79,997,200,235,175,1987,2,1,12
54594,2745,44,19,124,51,1442,221,196,103,973,2,3,31
54595,3082,247,7,30,1,2728,205,246,179,488,1,3,23
54596,2950,133,26,150,48,1504,250,218,79,2647,2,3,33
54597,3221,237,5,60,-2,5916,211,244,170,1470,1,1,22
54598,2844,23,6,0,0,3874,216,227,147,6262,2,1,20
54599,3086,58,26,531,57,636,228,176,65,1597,1,1,29
54600,3058,120,12,175,29,488,240,230,118,1248,1,1,23
54601,2982,55,11,30,10,5071,227,216,121,4014,1,1,29
54602,2850,35,18,95,37,1053,215,197,112,420,2,3,32
54603,3337,39,20,459,81,5128,216,191,103,390,1,1,38
54604,2732,1,10,180,-1,1260,206,221,153,1359,2,1,12
54605,3137,106,20,510,201,1485,249,212,83,2590,2,3,33
54606,3124,232,8,511,70,277,208,247,177,768,2,3,32
54607,3048,342,21,283,56,2492,173,204,167,2262,1,3,24
54608,2959,62,10,212,19,721,229,219,122,2082,2,1,29
54609,2663,45,15,212,54,2285,223,205,112,2220,6,3,10
54610,2860,22,15,443,126,190,209,207,131,1026,2,3,11
54611,3086,29,5,218,2,5032,218,229,147,1101,1,1,29
54612,3137,280,4,60,5,1358,208,240,170,680,1,3,23
54613,3065,24,15,552,88,2190,211,208,130,2469,1,3,24
